amount,transaction_hour,customer_avg_transaction,previous_transaction_count,is_international,is_new_device,location_changed,is_fraud
2120.16,2,1311.68,155,0,1,1,1
2800.55,6,692.51,100,0,0,0,0
219.74,3,346.76,46,0,0,0,0
511.46,2,655.57,194,0,0,0,0
508.19,14,205.37,117,0,0,0,0
428.42,7,941.03,182,0,0,0,0
2513.61,2,616.08,128,0,0,0,0
903.41,6,310.42,19,0,0,0,0
841.75,17,558.89,94,1,0,0,0
147.84,10,435.08,176,0,0,0,0
2070.24,10,452.08,46,0,0,0,0
317.58,16,171.29,49,0,0,0,0
1164.37,5,243.89,98,0,0,0,0
1447.19,7,579.51,111,0,0,0,0
4275.51,0,522.67,167,0,0,1,1
296.24,9,1193.19,26,0,0,0,0
53.54,18,455.29,132,0,0,0,0
1317.97,2,484.84,42,0,0,0,0
6637.64,3,498.63,101,0,0,0,1
3785.55,10,590.98,196,0,0,0,0
1352.43,14,702.66,105,0,0,0,0
670.73,0,521.24,11,0,0,1,0
2458.05,8,937.05,48,0,0,0,0
414.24,10,2644.22,80,0,0,0,0
1765.8,18,405.34,11,0,0,0,0
1817.96,12,841.43,198,0,1,0,0
3165.95,15,677.03,64,0,0,0,0
17320.74,3,1246.66,5,0,0,0,1
1623.62,0,751.3,66,0,0,0,0
659.21,19,430.15,91,0,0,0,0
1068.94,12,330.62,93,0,0,0,0
186.97,0,959.39,22,0,0,1,0
547.46,4,347.14,112,1,0,0,0
728.3,4,1353.22,139,0,1,0,1
649.31,13,926.96,119,0,0,0,0
1277.11,22,700.66,58,0,0,0,0
481.82,13,302.67,71,0,0,0,0
3364.49,7,997.44,97,0,0,0,0
1096.86,3,1754.71,142,0,0,0,0
1086.48,6,515.4,193,0,0,0,0
790.06,19,426.18,63,1,0,0,0
1280.74,18,629.41,191,0,0,0,0
2502.63,14,880.21,73,1,0,1,0
460.76,21,483.61,195,0,0,0,0
567.86,3,1140.84,102,0,0,0,1
809.38,18,2093.16,12,0,1,0,0
285.47,8,810.9,59,0,0,0,0
483.35,20,547.31,138,0,0,0,0
681.15,12,866.1,133,0,0,1,0
2629.08,13,1348.0,60,0,0,1,0
1425.9,22,732.0,108,1,1,0,0
1330.87,13,889.85,118,0,0,0,0
2568.04,21,1015.22,92,0,0,1,0
955.88,9,393.36,142,0,0,0,0
1620.46,15,876.09,112,1,0,1,0
989.08,4,297.33,27,0,0,0,0
1429.9,22,448.07,148,0,0,0,0
612.31,5,1322.66,105,0,0,1,0
95.7,1,1121.72,148,0,0,0,0
958.84,12,565.6,60,0,0,0,0
4549.39,12,1850.99,112,0,0,0,0
2768.93,18,303.05,99,0,0,1,0
2879.57,17,588.13,10,0,1,0,0
3774.91,18,784.51,34,0,0,1,0
1198.3,0,123.35,195,0,1,0,1
1335.84,7,605.11,133,1,0,1,0
591.31,21,338.76,55,0,0,0,0
799.45,15,343.42,110,0,0,0,0
2029.96,1,564.91,93,0,0,0,0
3655.12,7,222.43,131,0,0,0,1
953.9,5,409.62,50,1,1,1,1
699.11,15,225.57,125,0,0,0,0
1097.21,22,716.42,153,0,0,0,0
2000.61,10,708.12,103,0,1,0,0
258.82,16,539.62,170,0,0,0,0
110.37,22,1209.38,73,0,0,0,0
632.36,18,556.85,67,0,0,0,0
323.53,10,655.99,54,0,0,0,0
659.75,7,386.22,16,0,0,0,0
945.98,21,167.01,73,0,1,0,0
696.98,3,609.6,77,1,0,1,1
4686.62,10,563.65,48,0,0,1,0
1520.42,7,1855.57,56,0,1,0,0
1481.0,8,992.74,13,0,0,1,0
2043.07,1,519.12,197,0,0,0,1
351.13,15,724.15,122,1,0,0,0
3099.86,5,1146.2,14,0,0,0,0
1016.62,20,906.92,50,1,0,0,0
2144.11,20,1810.47,107,0,1,0,0
375.46,18,414.21,190,0,0,0,0
231.88,7,1193.95,41,0,0,1,0
2484.66,13,516.09,56,0,0,0,0
1597.84,23,747.08,103,0,0,0,0
444.94,15,475.99,85,1,0,0,0
459.59,11,610.82,17,0,0,0,0
3379.34,4,755.17,138,1,0,0,1
333.82,23,949.52,190,0,0,0,0
5668.46,23,690.08,105,0,0,0,0
445.58,18,149.65,132,0,0,0,0
2076.4,17,635.13,52,0,0,1,0
789.49,8,1607.19,164,1,0,0,0
2004.58,1,632.12,15,0,0,1,1
636.44,19,1634.49,85,0,0,0,0
931.88,11,618.86,9,0,0,1,0
1142.44,1,259.0,10,1,0,0,1
402.55,9,512.97,121,0,0,0,0
2300.37,0,475.77,153,0,0,0,0
656.41,3,579.57,46,0,0,0,0
872.53,11,326.62,85,0,0,1,0
405.71,8,661.63,159,0,0,0,0
84.58,3,546.23,7,0,0,1,1
905.94,8,1440.46,64,0,0,0,0
12241.85,5,321.78,198,0,0,0,0
2403.31,0,770.78,97,1,0,0,0
1075.71,9,851.17,53,0,0,0,0
843.12,13,1058.9,38,1,0,1,0
1121.55,21,534.78,41,0,0,0,0
1895.27,17,759.36,46,0,0,1,0
336.7,5,822.19,197,0,0,0,0
3341.99,17,247.39,192,0,0,1,0
2242.58,19,546.42,5,1,1,0,1
2248.88,15,652.23,191,1,0,0,0
1700.16,14,699.77,136,0,0,0,0
1118.36,15,694.65,107,1,0,1,0
2149.22,7,864.81,146,0,0,1,0
1981.91,12,2127.2,114,1,0,0,0
769.67,22,465.33,150,0,0,0,0
617.94,10,836.06,38,1,0,0,0
1214.22,6,1452.12,5,1,0,0,0
5161.69,16,226.06,57,0,0,1,0
317.63,17,781.24,26,0,0,0,0
252.77,21,242.69,193,0,1,0,0
1293.05,22,2468.45,154,0,0,0,0
1153.88,18,909.81,182,0,0,0,0
1304.2,12,839.04,20,0,1,1,0
1399.62,14,216.15,160,0,1,0,0
877.26,22,491.42,123,0,0,0,0
4865.2,21,492.81,90,0,0,0,0
221.21,21,1919.6,46,0,0,0,0
478.91,0,1030.21,198,0,0,0,0
989.05,15,246.72,75,0,0,0,1
212.05,4,881.57,121,0,0,0,0
919.79,2,269.96,167,0,0,0,0
5776.02,22,250.23,24,0,0,0,0
1119.78,9,873.1,112,0,0,0,0
1381.19,18,1039.88,134,0,0,0,0
311.01,4,875.9,11,1,0,0,1
592.08,6,2054.42,181,0,0,0,0
753.56,13,829.86,13,1,0,0,0
798.14,2,736.61,31,0,0,0,0
3950.68,12,320.66,134,1,1,0,1
1915.42,12,1112.73,89,0,0,1,1
360.88,9,246.94,64,0,1,0,0
1403.19,1,2235.5,116,1,0,0,0
1804.83,5,1121.56,90,0,1,0,0
3429.43,7,3547.07,181,1,0,0,0
5326.98,3,840.16,134,0,0,0,1
397.39,11,1155.28,149,0,0,1,0
487.43,14,563.24,87,0,0,0,0
311.82,7,648.09,108,1,0,0,0
867.82,6,353.92,92,0,0,0,0
1748.23,13,279.05,24,0,0,1,1
2943.44,22,745.23,130,0,1,0,0
1016.43,18,645.8,102,1,0,0,0
796.44,13,348.77,164,0,0,0,0
1276.35,21,387.91,55,1,0,0,0
475.73,12,678.23,92,0,0,0,0
8862.1,20,345.2,174,0,0,1,0
219.72,0,823.85,67,0,1,0,1
1319.15,18,351.69,93,0,0,1,0
8296.64,0,775.5,193,0,0,1,1
1104.12,3,333.48,194,0,0,1,0
906.84,9,334.32,135,0,0,0,0
767.05,2,161.2,93,0,0,0,0
915.63,19,604.16,96,0,0,0,0
4327.95,8,1591.51,80,0,0,1,0
120.08,2,1538.25,30,0,1,0,1
5081.87,5,807.9,180,0,0,0,0
264.02,5,200.21,112,0,0,0,0
839.95,22,1103.59,12,0,0,0,0
713.91,11,761.58,137,1,0,0,0
1975.45,22,521.18,143,0,0,0,0
221.82,0,1372.54,46,1,0,0,1
1740.93,15,962.24,123,0,0,0,0
8302.48,23,2157.98,173,1,0,0,0
280.57,4,286.18,112,0,1,0,0
1325.71,8,299.93,151,0,0,0,0
565.67,9,331.83,180,0,0,0,0
1678.89,12,560.59,185,0,0,0,0
1117.83,14,1724.86,187,0,0,1,0
577.39,11,457.53,124,0,0,0,0
1786.25,4,463.44,193,0,0,0,0
6663.15,4,854.38,164,1,0,0,1
906.05,17,1103.11,50,1,0,0,0
2252.41,11,173.8,96,0,0,0,0
300.88,2,1241.19,168,0,0,0,0
421.39,6,448.93,150,1,0,0,0
1758.83,16,625.5,78,1,0,0,0
4837.32,18,1557.69,100,0,0,1,0
1564.96,17,584.14,22,0,0,0,0
801.87,0,265.3,144,0,1,0,1
1095.86,23,274.69,119,1,0,0,0
314.06,4,653.62,76,0,0,0,0
2007.24,1,544.24,50,0,0,0,1
2650.05,0,689.31,187,0,0,0,0
697.78,6,522.82,42,1,0,0,0
685.37,10,1400.88,134,0,0,0,0
1430.64,10,675.1,13,0,0,0,0
708.59,17,230.95,112,0,0,0,0
1026.46,16,1085.63,137,1,0,0,0
8952.8,1,2087.58,102,0,1,0,1
856.6,6,729.94,23,0,1,0,0
766.37,6,764.74,75,0,0,0,0
573.9,9,416.58,43,0,0,1,0
2308.13,21,575.09,46,0,1,0,0
914.86,20,899.39,149,0,0,1,0
572.85,2,1311.69,195,0,1,1,0
4110.52,11,869.22,94,1,0,0,1
4535.1,2,1979.95,178,0,0,0,0
601.59,10,705.62,111,0,0,0,0
169.6,11,339.33,152,0,0,0,0
3003.44,3,345.21,140,0,0,1,1
553.01,15,1395.0,100,0,0,0,1
2417.83,19,1217.14,151,0,0,0,0
152.92,17,247.95,36,0,0,0,0
2677.39,3,586.57,130,0,0,0,1
326.63,21,599.49,151,0,0,1,0
2277.34,5,423.72,28,0,0,1,0
1112.4,20,285.37,28,0,0,0,0
422.45,14,418.15,188,0,1,0,0
729.94,0,375.4,124,0,0,0,0
2178.34,2,289.49,22,0,0,0,1
1219.13,4,1093.83,144,0,0,1,0
1967.29,21,788.21,45,0,0,0,0
7914.41,16,503.47,91,0,1,0,1
229.47,13,192.03,180,1,0,0,0
5525.96,8,555.88,86,0,0,0,1
1217.26,2,909.26,196,0,0,0,0
446.4,12,427.68,148,1,0,0,0
289.94,2,333.63,155,0,0,0,0
907.67,10,617.81,171,0,0,0,0
2756.32,1,813.25,37,1,0,0,1
965.31,23,200.35,28,0,0,0,0
4969.9,14,1498.78,65,0,0,0,0
256.94,12,314.36,59,0,0,1,0
1083.46,18,516.12,193,0,0,1,0
313.44,21,1351.22,88,0,0,0,0
1577.56,15,717.1,172,0,0,0,0
2662.14,17,1283.9,190,0,0,0,0
719.99,6,1689.53,123,0,1,0,0
81.11,12,277.05,76,0,0,1,0
1338.02,3,1142.79,78,1,0,0,1
1697.21,8,1473.35,133,0,0,0,0
1643.03,9,530.87,89,0,1,0,0
3773.59,8,556.84,157,0,0,0,1
375.76,6,211.07,100,0,0,1,0
2165.09,14,1062.78,57,0,1,0,0
3613.77,7,145.34,193,0,0,0,0
185.2,18,1189.5,178,0,0,0,0
1509.68,10,284.12,114,1,0,0,1
662.37,4,1532.13,64,0,0,0,1
1010.78,1,843.67,55,0,0,0,0
1552.58,9,1218.51,125,0,0,0,0
673.69,15,408.44,77,0,0,1,0
557.96,22,298.85,180,1,1,0,0
1134.73,12,230.86,172,0,0,0,0
369.72,7,1280.14,11,1,0,0,0
370.25,8,990.06,79,0,0,0,0
2163.26,10,1011.36,23,0,0,1,0
347.65,10,792.24,147,0,0,0,0
2135.19,22,921.8,74,0,0,1,0
1741.66,15,558.36,193,0,0,0,0
195.23,9,830.63,60,0,0,1,0
556.93,23,397.78,142,0,1,0,1
3619.57,11,541.51,178,1,0,0,0
411.1,5,4129.86,84,1,0,0,0
689.24,11,680.86,113,0,0,0,0
1740.73,9,203.78,189,1,1,0,1
2400.4,17,520.53,39,0,0,0,0
852.75,17,352.65,76,0,1,0,0
603.35,3,731.82,96,0,0,1,0
4547.67,8,390.09,7,0,1,0,1
6241.02,6,585.75,70,1,0,1,1
2918.6,17,426.71,185,0,0,0,1
1194.3,7,748.68,56,0,1,0,0
488.69,10,456.49,97,0,0,0,0
477.97,6,823.96,185,0,1,1,0
1849.21,8,2141.26,186,0,0,0,1
1666.36,7,332.74,51,0,0,0,1
4454.18,2,1026.91,7,0,0,0,1
2101.59,16,152.67,197,0,0,0,0
243.94,1,578.44,147,0,0,1,0
3139.9,14,763.06,88,0,0,0,0
404.21,13,424.62,38,0,1,0,0
746.97,17,227.59,54,1,1,0,0
1408.39,15,650.13,37,0,0,0,0
8068.05,19,1667.81,77,0,0,0,0
24585.66,21,609.19,7,0,0,0,0
2011.68,3,929.96,6,0,0,0,0
913.06,19,1307.84,136,0,0,0,0
1871.52,5,2930.37,20,1,0,0,0
2664.19,5,353.76,186,0,0,0,0
795.79,10,376.36,37,1,0,1,1
6602.55,16,558.17,13,1,0,0,0
1380.32,23,962.24,61,1,0,0,0
1803.97,2,165.27,44,0,0,0,1
2134.36,12,984.62,56,1,0,0,0
1671.68,21,727.02,20,0,0,0,0
2537.51,2,482.81,140,0,0,0,0
591.55,15,858.6,91,0,0,1,1
627.47,14,1134.32,64,0,0,0,0
364.98,10,1232.52,168,0,0,0,0
1701.9,17,671.06,7,0,0,0,0
2389.73,14,808.86,19,1,0,0,0
1733.28,4,790.76,106,0,0,0,0
5851.73,15,1392.31,27,0,0,0,1
1090.51,15,836.08,135,0,0,0,0
2140.39,16,979.59,162,1,0,0,0
368.08,8,1136.37,177,0,0,1,0
744.64,22,2154.12,21,0,0,0,0
2198.52,2,468.02,118,0,0,0,1
2563.43,19,1764.15,190,0,0,0,0
817.32,12,2929.71,62,0,0,0,0
1020.86,21,486.28,114,0,0,0,0
240.36,2,584.01,189,0,0,1,1
767.37,6,514.36,139,0,0,0,0
2671.47,5,986.47,171,1,0,0,0
1949.26,8,217.67,82,0,0,1,0
1809.25,11,492.9,190,0,0,0,0
1152.6,14,564.43,188,0,0,0,0
1104.41,20,535.58,147,0,0,0,0
566.61,19,532.35,48,1,0,0,0
2205.76,2,495.93,16,0,0,0,0
1670.66,9,1060.43,12,0,0,1,0
1793.67,0,918.69,84,0,1,0,0
648.05,18,1848.34,45,0,0,0,0
127.31,18,1062.05,166,0,0,0,0
3285.1,22,344.28,50,1,1,0,1
679.37,22,600.63,33,1,0,0,0
462.77,12,563.55,20,0,0,0,0
2193.99,11,775.22,137,0,1,0,0
740.99,0,1281.71,9,0,1,1,1
3165.09,18,743.6,34,0,0,0,0
2032.47,23,744.78,121,0,0,0,0
2172.36,15,669.16,182,0,0,0,0
279.79,22,1081.77,9,0,0,0,0
3684.7,22,472.79,145,0,0,0,0
1424.04,14,277.49,53,0,0,0,0
758.03,15,979.21,93,0,0,0,0
1265.71,10,833.06,54,0,0,0,0
185.63,23,1471.52,18,0,0,0,0
1650.2,5,154.97,112,0,0,1,0
391.75,10,626.28,50,0,0,0,0
283.53,2,709.12,86,0,1,0,0
239.28,14,268.67,130,0,0,0,0
3336.54,0,631.46,88,0,0,0,1
584.49,6,1355.81,38,1,0,0,0
5083.36,0,2325.45,75,0,0,0,0
641.75,16,1199.24,179,0,0,0,0
198.87,8,547.48,64,0,0,0,0
359.05,22,1417.87,78,0,0,0,0
3773.7,12,1149.22,85,0,0,0,0
938.33,10,497.39,143,1,0,0,0
633.79,19,469.15,102,0,0,0,0
1286.93,5,601.18,95,1,1,0,0
1811.27,0,354.07,99,0,1,0,1
3352.29,6,551.99,182,0,1,0,0
4668.06,11,890.74,136,0,0,0,1
765.27,21,1240.29,173,0,0,0,0
291.18,19,529.9,191,0,1,0,0
725.26,22,1530.05,64,0,0,1,0
1422.66,18,982.46,117,0,0,0,0
418.32,16,1009.68,85,0,0,1,0
421.09,3,383.21,194,0,0,0,0
1546.56,2,1967.77,88,0,0,0,0
1044.56,0,927.06,29,1,1,0,1
1133.2,17,544.79,37,0,0,0,0
513.63,20,490.06,23,0,0,1,0
870.96,14,552.1,61,0,0,0,0
435.18,7,361.04,19,0,1,0,0
2670.97,0,1203.49,45,0,0,0,0
3087.91,19,383.92,64,0,0,0,0
173.09,13,791.47,113,0,0,0,0
432.89,3,507.78,100,0,0,0,0
245.54,4,994.74,26,0,0,0,0
572.48,22,1079.25,175,1,0,1,1
1008.85,12,451.99,164,1,1,0,1
257.33,23,651.76,145,1,0,0,0
436.22,14,279.77,170,0,0,0,0
401.84,5,1845.17,30,0,0,0,0
1349.2,0,1262.44,137,0,0,0,1
1175.38,22,287.92,129,0,0,0,1
532.86,18,395.38,181,0,1,0,0
1308.74,12,613.46,101,0,0,0,0
634.81,5,680.79,137,1,0,0,0
835.76,14,440.7,75,0,0,0,0
5845.64,15,334.64,180,0,1,0,1
4190.02,23,843.04,22,0,0,0,0
298.99,22,1888.79,99,0,0,1,0
2514.26,15,687.32,138,0,0,0,0
2468.58,9,558.34,70,0,0,1,1
347.84,21,524.21,131,0,0,0,0
2486.86,8,344.46,46,0,0,0,0
5104.78,8,444.44,121,0,0,0,0
356.9,16,1315.1,184,0,1,0,0
438.12,16,192.0,15,0,1,0,1
3034.07,16,693.72,30,0,0,0,0
1438.7,23,676.39,153,0,1,0,0
1903.55,11,714.11,198,0,0,0,0
1541.62,12,1029.11,172,0,0,0,0
1620.83,11,690.0,60,0,0,1,0
291.06,13,506.55,122,1,0,0,0
3125.4,9,448.55,183,0,0,1,1
3531.9,22,1449.55,152,0,0,0,0
871.84,18,1242.19,61,0,0,0,0
1049.98,1,3739.03,9,0,0,0,0
237.2,3,561.95,18,0,0,0,0
1834.0,18,453.53,28,0,0,0,0
1943.13,6,872.97,72,0,0,0,0
1030.51,14,860.41,184,0,0,0,0
3375.68,14,974.39,52,0,0,0,0
785.19,23,1105.75,179,0,0,0,0
1928.71,5,968.75,64,0,0,0,0
395.57,2,1267.78,7,0,0,0,0
1071.11,5,1373.07,123,0,1,0,0
921.17,15,1387.84,141,1,0,1,0
1373.76,1,171.26,104,0,0,0,1
757.84,6,764.66,87,0,1,0,0
961.53,10,382.25,28,0,1,0,0
2505.01,6,1252.97,136,0,0,0,0
708.56,3,169.12,141,0,0,0,1
219.95,23,1606.05,5,0,1,0,0
6308.06,19,395.91,120,0,1,0,0
4365.35,6,345.05,167,0,0,0,0
301.19,3,823.65,144,0,0,1,1
2185.74,11,531.68,150,1,0,0,1
663.17,4,1934.56,14,1,0,0,0
1427.22,22,1506.92,150,0,1,0,0
1471.77,18,489.56,156,0,0,0,0
867.48,4,1243.26,133,1,0,1,1
500.81,18,479.54,83,0,0,0,1
549.75,20,477.06,103,0,1,0,0
438.7,2,1020.97,148,0,0,1,1
477.32,10,1593.21,147,0,0,0,0
1025.38,6,510.48,194,0,0,0,0
536.06,16,534.35,137,1,0,0,0
2169.07,8,796.89,49,0,0,0,0
4852.48,20,389.01,122,0,0,0,1
613.97,8,1701.47,56,0,0,1,0
1393.26,9,386.78,116,0,0,0,0
1807.47,12,454.9,139,1,1,1,1
1758.12,14,1920.5,159,0,0,0,0
1183.17,21,756.54,116,0,0,0,0
2304.65,4,2134.85,17,0,0,0,0
1776.23,2,583.14,21,0,0,0,1
318.09,7,3016.07,48,0,0,0,0
2615.36,19,962.36,145,0,0,0,0
2663.22,9,423.49,77,0,0,0,0
511.18,12,419.6,9,0,1,1,0
1139.04,2,277.46,37,0,0,1,1
2171.84,21,296.28,136,0,0,0,0
889.52,7,447.77,158,0,1,0,0
3206.64,8,366.88,72,0,0,0,0
11659.45,21,141.63,20,1,0,0,1
499.7,20,1102.03,154,1,0,1,0
275.6,11,1059.13,40,0,0,0,0
1485.96,10,800.33,106,0,0,0,1
2256.48,1,336.64,190,0,0,0,1
870.56,17,1786.61,187,0,0,0,0
4690.34,8,597.71,167,0,0,0,0
287.55,1,403.45,29,0,0,0,0
2192.77,1,764.75,76,1,1,0,0
598.33,2,738.89,85,0,0,0,0
6120.37,15,148.17,65,0,0,0,0
8042.66,18,652.91,22,0,1,0,0
509.46,3,715.03,62,0,0,0,0
632.98,22,529.94,80,0,0,0,0
2590.45,17,301.01,125,1,0,1,1
744.62,19,306.37,61,0,0,0,0
1047.95,17,905.46,101,0,0,0,0
1124.83,9,1050.44,67,0,1,0,0
160.83,10,508.36,16,1,0,0,0
1081.56,16,836.64,15,0,0,0,0
550.19,23,505.35,145,0,0,0,0
669.73,22,398.64,167,0,0,0,0
4645.4,23,756.5,31,0,0,0,0
312.15,19,333.8,108,0,1,0,0
2473.04,15,2072.0,71,0,0,0,0
829.68,19,280.76,93,0,0,0,0
829.02,12,788.63,49,1,1,0,0
2417.22,1,727.89,85,0,0,0,1
1540.79,23,690.13,71,0,1,0,0
1940.33,1,1619.76,154,0,0,0,0
2887.61,13,132.72,106,0,0,0,0
787.36,3,851.53,95,0,0,1,0
594.53,16,564.52,46,0,1,0,0
370.5,12,944.24,24,0,0,0,0
480.39,3,687.33,52,0,0,0,0
20933.26,2,635.87,22,0,0,1,1
3807.32,11,322.34,132,0,0,1,1
283.99,21,444.13,81,0,1,1,0
292.23,22,4354.24,10,0,0,1,0
1775.55,7,949.43,43,0,1,0,1
1895.55,1,1250.82,15,0,0,0,0
1898.62,5,538.54,116,0,0,0,0
849.84,21,398.07,157,0,0,0,0
967.34,9,1059.82,112,1,0,0,0
1522.15,11,212.25,98,0,1,0,0
1194.99,20,450.14,59,1,0,0,0
119.19,9,537.68,88,0,0,0,0
871.49,9,1172.62,62,0,0,0,0
468.06,22,852.55,41,0,1,0,1
1306.64,2,500.83,20,0,0,1,1
21704.16,19,829.97,74,0,0,0,0
1583.64,9,554.52,97,0,0,0,0
801.49,8,1263.98,169,0,0,0,0
2756.73,19,766.39,185,0,0,1,0
1777.01,18,1885.34,148,0,0,0,0
1669.19,13,563.02,22,0,0,0,0
2011.93,1,1387.47,151,0,0,0,0
8574.46,4,702.22,176,0,0,0,0
353.93,19,437.75,134,0,1,0,0
1760.99,7,3168.28,190,0,0,0,0
434.25,6,1459.47,142,0,0,0,0
1911.25,5,765.55,50,0,0,0,0
437.6,10,1053.21,23,0,0,0,0
722.44,11,347.51,42,0,1,1,0
816.4,17,354.93,41,1,0,0,0
2909.73,18,1297.84,116,0,0,0,0
2747.52,9,667.06,49,0,0,0,0
315.54,20,605.78,121,0,0,0,0
1158.56,13,559.61,166,0,0,0,0
539.38,2,728.68,134,0,0,0,0
311.53,17,571.03,48,0,0,1,0
882.7,23,196.51,101,0,0,0,0
805.54,14,1555.46,87,0,0,1,0
12415.69,5,622.45,128,0,0,0,0
1690.8,9,1996.03,128,0,1,1,0
276.55,11,231.06,31,0,0,0,0
623.42,6,230.52,52,0,0,0,0
3045.39,16,563.83,98,0,0,0,0
8852.39,0,1195.74,11,0,0,0,0
224.53,17,319.96,159,0,0,0,0
167.35,14,312.6,89,0,0,0,0
7122.15,18,831.45,116,0,0,0,1
1619.08,0,551.3,93,0,0,0,1
460.22,4,921.91,132,0,0,0,0
1871.75,14,557.26,22,1,1,1,1
78.59,2,838.05,37,0,0,0,0
1100.34,0,1509.72,165,0,1,0,0
1522.06,7,320.37,100,0,0,0,0
2763.55,11,1354.07,126,1,0,1,0
397.86,21,239.25,29,0,0,0,0
1194.74,18,958.72,146,0,1,0,0
434.66,11,1558.63,170,0,0,0,0
1415.71,12,485.68,170,0,1,0,0
447.94,0,979.2,8,0,0,0,0
729.16,18,496.58,112,0,0,0,0
405.12,5,945.04,194,0,1,0,0
2103.03,7,171.55,86,0,1,0,0
2587.51,3,733.11,14,0,0,0,0
867.3,4,843.23,39,0,1,0,0
1139.38,21,1490.41,103,0,0,1,0
257.6,6,1158.82,108,0,1,0,0
812.67,22,603.81,27,0,1,0,0
1042.94,3,781.21,69,0,1,1,0
15075.0,19,279.31,86,0,1,0,1
360.7,3,1783.7,157,0,0,0,0
4741.82,14,1006.96,185,0,0,0,0
2971.61,20,217.77,21,1,0,0,1
1451.91,4,770.93,189,0,0,1,0
6365.32,23,807.07,152,0,0,0,1
1590.98,8,418.06,132,0,0,0,0
1618.34,1,704.94,157,1,0,1,0
1039.9,6,393.59,174,0,0,0,0
3727.78,16,286.36,177,1,1,1,1
3282.86,15,460.35,35,0,0,0,0
586.59,16,737.27,69,0,0,0,0
293.17,19,1160.96,184,0,0,0,0
895.18,22,693.6,84,0,0,0,0
492.73,1,1167.77,96,0,0,0,0
1029.14,10,981.64,153,0,0,0,0
3779.84,1,357.37,34,0,0,0,0
694.16,0,977.17,127,1,0,0,1
1050.66,1,993.51,135,0,0,0,0
1162.15,22,1891.42,74,1,0,0,0
2561.71,8,850.98,175,0,0,0,0
115.94,21,317.09,33,0,0,0,0
597.83,1,477.02,7,0,0,0,0
1354.63,14,218.87,190,0,1,1,1
3641.24,9,903.51,165,0,0,0,0
670.55,14,1794.32,79,0,0,0,0
167.91,9,158.43,49,0,0,0,0
2037.97,22,1840.4,73,0,0,0,0
580.93,16,896.36,164,0,0,0,0
333.73,8,348.64,115,0,1,0,0
587.37,17,775.89,88,0,0,0,0
911.85,3,355.46,56,1,0,0,1
599.0,8,866.32,196,0,0,1,0
120.84,15,690.91,120,1,0,0,0
2689.38,3,810.46,107,0,0,0,0
3924.03,15,383.23,172,0,0,0,1
2103.85,18,418.22,145,0,0,0,0
351.54,0,898.83,84,0,0,0,0
896.51,22,491.94,33,0,1,0,0
1089.5,5,727.35,195,0,0,0,0
1995.79,9,872.87,158,0,1,0,0
2139.53,15,582.07,106,1,1,0,0
526.28,3,1330.17,63,0,0,0,0
1190.34,21,595.06,181,0,0,0,0
1732.43,21,584.44,185,0,0,0,0
4702.37,12,455.31,163,0,1,0,0
2218.32,15,1241.39,16,0,0,0,0
2414.04,19,435.14,190,0,1,0,1
1192.52,5,1411.9,168,0,0,0,0
4493.82,10,733.53,14,0,1,0,1
1652.03,23,3325.11,138,0,0,0,0
463.55,2,447.52,139,1,1,1,1
4462.08,19,1429.55,35,1,0,1,0
2203.72,9,903.38,95,0,0,0,0
704.13,0,488.7,7,0,0,0,0
678.92,19,910.69,108,0,0,0,0
1475.24,10,884.46,179,0,0,0,0
1742.69,11,545.03,130,0,0,0,0
1335.81,13,860.03,5,0,0,0,0
1497.14,7,1336.84,177,1,0,0,0
6002.66,10,903.98,186,0,0,0,0
3202.04,3,517.23,182,0,0,0,1
1326.95,6,500.05,139,0,0,0,0
2811.04,9,631.16,195,0,0,0,0
390.52,18,1296.57,19,1,0,0,0
1632.6,3,423.15,93,0,0,0,0
6696.27,1,841.58,199,0,1,0,1
881.79,20,260.48,162,0,0,0,0
469.83,17,950.29,126,0,1,1,0
571.3,13,1044.26,120,0,0,0,0
368.84,15,2245.25,40,0,0,0,0
500.32,21,1158.84,71,0,0,0,0
757.1,10,522.84,137,0,1,0,0
268.93,9,264.87,29,0,0,0,0
1113.9,16,905.53,15,0,0,0,0
2703.43,13,546.57,70,1,0,1,1
442.41,21,812.78,160,1,1,0,0
5010.46,3,431.77,64,0,0,0,0
1827.66,18,599.49,142,1,1,0,0
3073.53,1,239.85,54,0,0,0,0
568.03,6,355.06,171,0,0,1,0
2577.37,8,326.24,169,0,0,0,0
367.99,18,1122.9,67,0,0,0,0
2671.1,15,404.9,193,1,1,0,1
1302.24,21,1520.44,96,0,0,0,0
1906.93,15,407.29,42,0,0,0,1
338.46,17,2339.2,124,0,0,1,0
448.06,22,206.58,37,1,0,0,0
1992.67,20,857.98,79,0,0,1,0
424.81,20,680.73,49,1,1,0,1
1742.73,10,321.54,176,0,0,0,0
279.46,6,477.92,133,0,0,1,0
2561.05,8,568.63,57,0,0,1,0
319.73,3,772.69,179,0,0,1,1
1905.12,12,379.23,165,0,0,0,0
2050.07,3,858.5,71,0,0,0,0
546.33,18,714.68,147,0,0,0,0
1962.6,1,1061.58,109,0,0,0,0
1422.89,8,396.46,18,0,0,0,0
639.8,11,520.3,155,0,1,0,0
399.99,1,1580.14,128,0,0,0,0
154.06,5,386.21,186,0,0,0,0
1555.65,4,288.45,124,0,0,0,0
229.34,4,455.51,140,1,0,0,0
1206.34,19,229.16,186,0,0,1,0
